"From","to","Subject","eID","Date","month","day","year","nrecipients"
"Lars.Azada@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","RE: GIS update",434,"1/9/2014 20:28",1,9,"2014 20:28",11
"Lars.Azada@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","RE: GIS update",434,"1/9/2014 20:28",1,9,"2014 20:28",11
"Claudio.Hawelon@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","RE: Mandatory safety training",435,"1/9/2014 21:10",1,9,"2014 21:10",3
"Claudio.Hawelon@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","RE: Mandatory safety training",435,"1/9/2014 21:10",1,9,"2014 21:10",3
"Claudio.Hawelon@gastech.com.kronos","Irene.Nant@gastech.com.kronos","RE: Mandatory safety training",435,"1/9/2014 21:10",1,9,"2014 21:10",3
"Dylan.Scozzese@gastech.com.kronos","Claudio.Hawelon@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Henk.Mies@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Mandatory safety training",436,"1/9/2014 21:27",1,9,"2014 21:27",6
"Dylan.Scozzese@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Henk.Mies@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Cecilia.Morluniau@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Irene.Nant@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Claudio.Hawelon@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Dylan.Scozzese@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","RE: Mandatory safety training",437,"1/9/2014 22:33",1,9,"2014 22:33",11
"Gustav.Cazar@gastech.com.kronos","Elsa.Orilla@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Lars.Azada@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Gustav.Cazar@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","2516-00 openhole logging results",438,"1/10/2014 8:33",1,10,"2014 8:33",7
"Mat.Bramar@gastech.com.kronos","Rachel.Pantanal@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Lars.Azada@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Felix.Balas@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Vira.Frente@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Marin.Onda@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Elsa.Orilla@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Ingrid.Barranco@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Ada.Campo-Corrente@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Sten.Sanjorge Jr.@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Orhan.Strum@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Willem.Vasco-Pais@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Bertrand.Ovan@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Claudio.Hawelon@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Henk.Mies@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Cecilia.Morluniau@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Irene.Nant@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Dylan.Scozzese@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Lucas.Alcazar@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Isak.Baza@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Linnea.Bergen@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Nils.Calixto@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Sven.Flecha@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Hideki.Cocinaro@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Inga.Ferro@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Loreto.Bodrogi@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Isia.Vann@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Stenig.Fusil@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Hennie.Osvaldo@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Kanon.Herrero@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Minke.Mies@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Felix.Resumir@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Edvard.Vann@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Mat.Bramar@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Carla.Forluniau@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Linda.Lagos@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Cornelia.Lais@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Ruscella.Mies.Haber@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Mat.Bramar@gastech.com.kronos","Anda.Ribera@gastech.com.kronos","Changes to travel policy",439,"1/10/2014 9:08",1,10,"2014 9:08",54
"Axel.Calzas@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","Out of staples",440,"1/10/2014 10:00",1,10,"2014 10:00",1
"Dylan.Scozzese@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","Funny!!",441,"1/10/2014 10:03",1,10,"2014 10:03",2
"Dylan.Scozzese@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","Funny!!",441,"1/10/2014 10:03",1,10,"2014 10:03",2
"Isak.Baza@gastech.com.kronos","Lucas.Alcazar@gastech.com.kronos","Hardware failures",442,"1/10/2014 10:13",1,10,"2014 10:13",3
"Isak.Baza@gastech.com.kronos","Sven.Flecha@gastech.com.kronos","Hardware failures",442,"1/10/2014 10:13",1,10,"2014 10:13",3
"Isak.Baza@gastech.com.kronos","Nils.Calixto@gastech.com.kronos","Hardware failures",442,"1/10/2014 10:13",1,10,"2014 10:13",3
"Kare.Orilla@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","Concert",443,"1/10/2014 10:24",1,10,"2014 10:24",1
"Elsa.Orilla@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Marin.Onda@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Lars.Azada@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Elsa.Orilla@gastech.com.kronos","Felix.Balas@gastech.com.kronos","Equipment calibration",444,"1/10/2014 10:37",1,10,"2014 10:37",11
"Nils.Calixto@gastech.com.kronos","Minke.Mies@gastech.com.kronos","No problem",445,"1/10/2014 10:44",1,10,"2014 10:44",1
"Emile.Arpa@gastech.com.kronos","Lucas.Alcazar@gastech.com.kronos","Copier",446,"1/10/2014 11:03",1,10,"2014 11:03",1
"Willem.Vasco-Pais@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","Meeting",447,"1/10/2014 11:05",1,10,"2014 11:05",1
"Brand.Tempestad@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Marin.Onda@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Lars.Azada@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Brand.Tempestad@gastech.com.kronos","Felix.Balas@gastech.com.kronos","RE: Equipment calibration",448,"1/10/2014 11:10",1,10,"2014 11:10",11
"Benito.Hawelon@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","RE: Funny!!",449,"1/10/2014 11:26",1,10,"2014 11:26",2
"Benito.Hawelon@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Funny!!",449,"1/10/2014 11:26",1,10,"2014 11:26",2
"Brand.Tempestad@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Marin.Onda@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Brand.Tempestad@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Lars.Azada@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Brand.Tempestad@gastech.com.kronos","Felix.Balas@gastech.com.kronos","RE: Equipment calibration",450,"1/10/2014 11:38",1,10,"2014 11:38",11
"Varja.Lagos@gastech.com.kronos","Axel.Calzas@gastech.com.kronos","RE: Out of staples",451,"1/10/2014 11:45",1,10,"2014 11:45",1
"Bertrand.Ovan@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Dante.Coginian@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Claudio.Hawelon@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Henk.Mies@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Valeria.Morlun@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Adan.Morlun@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Cecilia.Morluniau@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Irene.Nant@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Bertrand.Ovan@gastech.com.kronos","Dylan.Scozzese@gastech.com.kronos","Mandatory safety training",452,"1/10/2014 11:48",1,10,"2014 11:48",12
"Benito.Hawelon@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","RE: Funny!!",453,"1/10/2014 11:51",1,10,"2014 11:51",2
"Benito.Hawelon@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Funny!!",453,"1/10/2014 11:51",1,10,"2014 11:51",2
"Isande.Borrasca@gastech.com.kronos","Elsa.Orilla@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Birgitta.Frente@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Lars.Azada@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Isande.Borrasca@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","RE: 2516-00 openhole logging results",454,"1/10/2014 12:01",1,10,"2014 12:01",7
"Mat.Bramar@gastech.com.kronos","Varro.Awelon@gastech.com.kronos","Need a ride to lunch later",455,"1/10/2014 12:11",1,10,"2014 12:11",1
"Sten.Sanjorge Jr.@gastech.com.tethys","Ingrid.Barranco@gastech.com.kronos","Reception after the corporate meeting Monday morning",456,"1/10/2014 12:12",1,10,"2014 12:12",2
"Sten.Sanjorge Jr.@gastech.com.tethys","Ada.Campo-Corrente@gastech.com.kronos","Reception after the corporate meeting Monday morning",456,"1/10/2014 12:12",1,10,"2014 12:12",2
"Axel.Calzas@gastech.com.kronos","Varja.Lagos@gastech.com.kronos","RE: Out of staples",457,"1/10/2014 12:24",1,10,"2014 12:24",1
"Albina.Hafon@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","RE: Funny!!",458,"1/10/2014 12:24",1,10,"2014 12:24",2
"Albina.Hafon@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Funny!!",458,"1/10/2014 12:24",1,10,"2014 12:24",2
"Albina.Hafon@gastech.com.kronos","Benito.Hawelon@gastech.com.kronos","RE: Funny!!",459,"1/10/2014 12:47",1,10,"2014 12:47",2
"Albina.Hafon@gastech.com.kronos","Albina.Hafon@gastech.com.kronos","RE: Funny!!",459,"1/10/2014 12:47",1,10,"2014 12:47",2
"Minke.Mies@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","Awwww- cute!",460,"1/10/2014 12:52",1,10,"2014 12:52",1
"Brand.Tempestad@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","Downhole logging scheduled for 2516-00",461,"1/10/2014 12:52",1,10,"2014 12:52",4
"Brand.Tempestad@gastech.com.kronos","Lars.Azada@gastech.com.kronos","Downhole logging scheduled for 2516-00",461,"1/10/2014 12:52",1,10,"2014 12:52",4
"Brand.Tempestad@gastech.com.kronos","Vira.Frente@gastech.com.kronos","Downhole logging scheduled for 2516-00",461,"1/10/2014 12:52",1,10,"2014 12:52",4
"Brand.Tempestad@gastech.com.kronos","Kare.Orilla@gastech.com.kronos","Downhole logging scheduled for 2516-00",461,"1/10/2014 12:52",1,10,"2014 12:52",4
"Isia.Vann@gastech.com.kronos","Rachel.Pantanal@gastech.com.kronos","Still busy?",462,"1/10/2014 12:52",1,10,"2014 12:52",1
"Lucas.Alcazar@gastech.com.kronos","Emile.Arpa@gastech.com.kronos","RE: Copier",463,"1/10/2014 12:57",1,10,"2014 12:57",1
"Cornelia.Lais@gastech.com.kronos","Mat.Bramar@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Anda.Ribera@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Rachel.Pantanal@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Linda.Lagos@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Ruscella.Mies.Haber@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Carla.Forluniau@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Cornelia.Lais@gastech.com.kronos","Cornelia.Lais@gastech.com.kronos","Training opportunity",464,"1/10/2014 13:11",1,10,"2014 13:11",7
"Henk.Mies@gastech.com.kronos","Inga.Ferro@gastech.com.kronos","Late for meeting",465,"1/10/2014 13:13",1,10,"2014 13:13",1
"Axel.Calzas@gastech.com.kronos","Adra.Nubarron@gastech.com.kronos","RE: Equipment calibration",466,"1/10/2014 13:16",1,10,"2014 13:16",11
"Axel.Calzas@gastech.com.kronos","Marin.Onda@gastech.com.kronos","RE: Equipment calibration",466,"1/10/2014 13:16",1,10,"2014 13:16",11
"Axel.Calzas@gastech.com.kronos","Isande.Borrasca@gastech.com.kronos","RE: Equipment calibration",466,"1/10/2014 13:16",1,10,"2014 13:16",11
"Axel.Calzas@gastech.com.kronos","Lidelse.Dedos@gastech.com.kronos","RE: Equipment calibration",466,"1/10/2014 13:16",1,10,"2014 13:16",11
"Axel.Calzas@gastech.com.kronos","Gustav.Cazar@gastech.com.kronos","RE: Equipment calibration",466,"1/10/2014 13:16",1,10,"2014 13:16",11
